id,actividad_id,herramienta_id,cantidad,especificaciones
3974,1957,5,1,Herramienta para Inspección visual
3975,1958,51,1,Herramienta para Cambiar aceite de transmisión
3976,1958,44,2,Herramienta para Cambiar aceite de transmisión
3977,1958,26,1,Herramienta para Cambiar aceite de transmisión
3978,1959,49,1,Herramienta para Limpiar filtros de aire acondicionado
3979,1959,60,2,Herramienta para Limpiar filtros de aire acondicionado
3980,1959,16,1,Herramienta para Limpiar filtros de aire acondicionado
3981,1960,46,1,Herramienta para Verificar líquido de frenos
3982,1961,10,1,Herramienta para Verificar sprockets
3983,1961,6,2,Herramienta para Verificar sprockets
3984,1961,50,1,Herramienta para Verificar sprockets
3985,1962,7,2,Herramienta para Revisar mangueras
3986,1963,35,1,Herramienta para Engrasar articulaciones
3987,1964,51,2,Herramienta para Verificar líquido de frenos
3988,1964,16,2,Herramienta para Verificar líquido de frenos
3989,1964,11,1,Herramienta para Verificar líquido de frenos
3990,1965,13,2,Herramienta para Revisar tensión de cadena
3991,1966,36,2,Herramienta para Verificar funcionamiento de motor
3992,1966,29,2,Herramienta para Verificar funcionamiento de motor
3993,1966,48,2,Herramienta para Verificar funcionamiento de motor
3994,1967,4,1,Herramienta para Pintar partes oxidadas
3995,1967,47,1,Herramienta para Pintar partes oxidadas
3996,1968,42,1,Herramienta para Revisar mangueras
3997,1968,33,2,Herramienta para Revisar mangueras
3998,1969,14,1,Herramienta para Revisar inyectores
3999,1969,52,2,Herramienta para Revisar inyectores
4000,1969,11,1,Herramienta para Revisar inyectores
4001,1970,59,2,Herramienta para Inspeccionar conexiones
4002,1970,11,2,Herramienta para Inspeccionar conexiones
4003,1971,17,1,Herramienta para Inspeccionar desgaste
4004,1971,56,2,Herramienta para Inspeccionar desgaste
4005,1971,40,2,Herramienta para Inspeccionar desgaste
4006,1972,41,2,Herramienta para Verificar silenciador
4007,1972,35,1,Herramienta para Verificar silenciador
4008,1972,43,1,Herramienta para Verificar silenciador
4009,1973,35,2,Herramienta para Verificar cilindros
4010,1974,5,2,Herramienta para Engrasar articulaciones
4011,1974,52,2,Herramienta para Engrasar articulaciones
4012,1975,3,2,Herramienta para Engrasar puntos de lubricación
4013,1976,42,2,Herramienta para Verificar controles
4014,1976,43,2,Herramienta para Verificar controles
4015,1977,30,2,Herramienta para Revisar bomba de dirección
4016,1977,24,1,Herramienta para Revisar bomba de dirección
4017,1978,38,1,Herramienta para Revisar asiento
4018,1979,57,2,Herramienta para Revisar bomba de dirección
4019,1979,39,1,Herramienta para Revisar bomba de dirección
4020,1979,55,2,Herramienta para Revisar bomba de dirección
4021,1980,15,1,Herramienta para Inspeccionar desgaste
4022,1981,40,2,Herramienta para Ajustar embrague
4023,1981,26,1,Herramienta para Ajustar embrague
4024,1982,43,2,Herramienta para Inspeccionar DPF
4025,1982,5,1,Herramienta para Inspeccionar DPF
4026,1982,20,1,Herramienta para Inspeccionar DPF
4027,1983,25,1,Herramienta para Verificar nivel de aceite
4028,1983,52,1,Herramienta para Verificar nivel de aceite
4029,1983,43,1,Herramienta para Verificar nivel de aceite
4030,1984,5,1,Herramienta para Pintar partes oxidadas
4031,1985,43,2,Herramienta para Verificar termostato
4032,1985,47,1,Herramienta para Verificar termostato
4033,1985,17,1,Herramienta para Verificar termostato
4034,1986,45,2,Herramienta para Ajustar frenos
4035,1986,52,1,Herramienta para Ajustar frenos
4036,1987,14,1,Herramienta para Revisar inyectores
4037,1988,29,2,Herramienta para Revisar nivel de refrigerante
4038,1988,8,1,Herramienta para Revisar nivel de refrigerante
4039,1989,24,2,Herramienta para Verificar sprockets
4040,1990,35,1,Herramienta para Revisar tubo de escape
4041,1991,52,1,Herramienta para Verificar controles
4042,1992,58,1,Herramienta para Inspeccionar desgaste
4043,1992,23,2,Herramienta para Inspeccionar desgaste
4044,1992,21,1,Herramienta para Inspeccionar desgaste
4045,1993,9,1,Herramienta para Verificar líquido de frenos
4046,1993,35,2,Herramienta para Verificar líquido de frenos
4047,1994,23,2,Herramienta para Verificar funcionamiento de motor
4048,1994,16,1,Herramienta para Verificar funcionamiento de motor
4049,1995,18,1,Herramienta para Cambiar filtro de aire
4050,1996,55,2,Herramienta para Revisar mangueras
4051,1996,48,2,Herramienta para Revisar mangueras
4052,1996,16,1,Herramienta para Revisar mangueras
4053,1997,51,2,Herramienta para Engrasar articulaciones
4054,1998,25,2,Herramienta para Engrasar articulaciones
4055,1998,54,1,Herramienta para Engrasar articulaciones
4056,1999,33,1,Herramienta para Drenar tanque
4057,1999,49,2,Herramienta para Drenar tanque
4058,1999,51,2,Herramienta para Drenar tanque
4059,2000,7,1,Herramienta para Verificar alternador
4060,2000,9,1,Herramienta para Verificar alternador
4061,2000,25,1,Herramienta para Verificar alternador
4062,2001,53,2,Herramienta para Verificar nivel de aceite
4063,2001,30,2,Herramienta para Verificar nivel de aceite
4064,2002,8,1,Herramienta para Inspección visual
4065,2002,2,2,Herramienta para Inspección visual
4066,2003,45,2,Herramienta para Revisar convertidor
4067,2003,32,2,Herramienta para Revisar convertidor
4068,2004,42,2,Herramienta para Revisar asiento
4069,2005,46,1,Herramienta para Cambiar aceite de motor
4070,2005,7,1,Herramienta para Cambiar aceite de motor
4071,2005,6,1,Herramienta para Cambiar aceite de motor
4072,2006,30,1,Herramienta para Cambiar filtro de aire
4073,2007,55,2,Herramienta para Pintar partes oxidadas
4074,2007,2,2,Herramienta para Pintar partes oxidadas
4075,2008,32,1,Herramienta para Revisar dientes
4076,2008,44,1,Herramienta para Revisar dientes
4077,2008,17,2,Herramienta para Revisar dientes
4078,2009,10,2,Herramienta para Revisar convertidor
4079,2010,24,2,Herramienta para Verificar sprockets
4080,2010,40,2,Herramienta para Verificar sprockets
4081,2010,32,2,Herramienta para Verificar sprockets
4082,2011,29,2,Herramienta para Inspeccionar desgaste
4083,2012,14,1,Herramienta para Verificar termostato
4084,2012,23,1,Herramienta para Verificar termostato
4085,2012,58,2,Herramienta para Verificar termostato
4086,2013,32,1,Herramienta para Revisar inyectores
4087,2013,47,2,Herramienta para Revisar inyectores
4088,2014,55,2,Herramienta para Revisar nivel de refrigerante
4089,2014,54,1,Herramienta para Revisar nivel de refrigerante
4090,2014,11,1,Herramienta para Revisar nivel de refrigerante
4091,2015,30,1,Herramienta para Limpiar filtros de aire acondicionado
4092,2016,44,2,Herramienta para Revisar convertidor
4093,2016,5,1,Herramienta para Revisar convertidor
4094,2017,41,1,Herramienta para Cambiar filtro de aceite
4095,2018,25,1,Herramienta para Verificar juego
4096,2018,34,2,Herramienta para Verificar juego
4097,2019,44,2,Herramienta para Verificar cilindros
4098,2019,27,1,Herramienta para Verificar cilindros
4099,2019,36,1,Herramienta para Verificar cilindros
4100,2020,54,1,Herramienta para Engrasar puntos de lubricación
4101,2021,45,1,Herramienta para Revisar tubo de escape
4102,2021,58,1,Herramienta para Revisar tubo de escape
4103,2022,44,1,Herramienta para Inspeccionar rodillos
4104,2022,29,2,Herramienta para Inspeccionar rodillos
4105,2023,31,1,Herramienta para Inspeccionar conexiones
4106,2023,34,2,Herramienta para Inspeccionar conexiones
4107,2024,49,2,Herramienta para Inspección visual
4108,2024,15,1,Herramienta para Inspección visual
4109,2025,9,2,Herramienta para Verificar líquido de frenos
4110,2026,20,1,Herramienta para Drenar tanque
4111,2026,38,2,Herramienta para Drenar tanque
4112,2027,46,2,Herramienta para Revisar mangueras
4113,2027,40,2,Herramienta para Revisar mangueras
4114,2028,45,1,Herramienta para Pintar partes oxidadas
4115,2028,23,1,Herramienta para Pintar partes oxidadas
4116,2029,56,1,Herramienta para Verificar controles
4117,2029,47,1,Herramienta para Verificar controles
4118,2030,55,2,Herramienta para Cambiar aceite hidráulico
4119,2031,16,1,Herramienta para Cambiar aceite de motor
4120,2031,17,1,Herramienta para Cambiar aceite de motor
4121,2031,25,2,Herramienta para Cambiar aceite de motor
4122,2032,3,2,Herramienta para Verificar líquido de frenos
4123,2032,10,1,Herramienta para Verificar líquido de frenos
4124,2033,18,1,Herramienta para Revisar dientes
4125,2034,40,2,Herramienta para Revisar nivel de refrigerante
4126,2034,39,2,Herramienta para Revisar nivel de refrigerante
4127,2034,16,2,Herramienta para Revisar nivel de refrigerante
4128,2035,30,2,Herramienta para Cambiar filtro de aceite
4129,2035,51,2,Herramienta para Cambiar filtro de aceite
4130,2035,13,2,Herramienta para Cambiar filtro de aceite
4131,2036,52,2,Herramienta para Revisar batería
4132,2036,12,1,Herramienta para Revisar batería
4133,2036,45,1,Herramienta para Revisar batería
4134,2037,8,2,Herramienta para Revisar tensión de cadena
4135,2038,51,2,Herramienta para Verificar juego
4136,2038,45,1,Herramienta para Verificar juego
4137,2039,54,2,Herramienta para Revisar convertidor
4138,2040,6,2,Herramienta para Inspeccionar DPF
4139,2041,49,1,Herramienta para Revisar pastillas
4140,2042,58,1,Herramienta para Verificar juego
4141,2042,2,1,Herramienta para Verificar juego
4142,2043,53,2,Herramienta para Limpiar filtros de aire acondicionado
4143,2043,12,2,Herramienta para Limpiar filtros de aire acondicionado
4144,2044,12,1,Herramienta para Inspección visual
4145,2045,43,1,Herramienta para Inspeccionar DPF
4146,2045,60,1,Herramienta para Inspeccionar DPF
4147,2046,28,2,Herramienta para Cambiar aceite hidráulico
4148,2046,4,2,Herramienta para Cambiar aceite hidráulico
4149,2047,40,1,Herramienta para Engrasar articulaciones
4150,2048,59,1,Herramienta para Inspeccionar conexiones
4151,2049,38,1,Herramienta para Cambiar aceite de transmisión
4152,2049,60,2,Herramienta para Cambiar aceite de transmisión
4153,2050,24,2,Herramienta para Revisar tensión de cadena
4154,2051,39,1,Herramienta para Verificar nivel de aceite
4155,2051,34,2,Herramienta para Verificar nivel de aceite
4156,2052,52,1,Herramienta para Rotar neumáticos
4157,2052,40,2,Herramienta para Rotar neumáticos
4158,2053,12,2,Herramienta para Revisar asiento
4159,2053,2,1,Herramienta para Revisar asiento
4160,2054,34,2,Herramienta para Revisar bomba de dirección
4161,2055,54,2,Herramienta para Revisar nivel de refrigerante
4162,2055,52,1,Herramienta para Revisar nivel de refrigerante
4163,2056,20,2,Herramienta para Revisar inyectores
4164,2057,18,1,Herramienta para Verificar líquido de frenos
4165,2058,25,1,Herramienta para Verificar sprockets
4166,2058,5,1,Herramienta para Verificar sprockets
4167,2059,13,2,Herramienta para Revisar tubo de escape
4168,2059,33,1,Herramienta para Revisar tubo de escape
4169,2059,25,1,Herramienta para Revisar tubo de escape
4170,2060,28,1,Herramienta para Revisar batería
4171,2061,2,2,Herramienta para Limpiar radiador
4172,2062,9,2,Herramienta para Verificar cilindros
4173,2062,47,2,Herramienta para Verificar cilindros
4174,2063,42,1,Herramienta para Limpiar filtros de aire acondicionado
4175,2063,51,2,Herramienta para Limpiar filtros de aire acondicionado
4176,2064,22,1,Herramienta para Engrasar articulaciones
4177,2064,27,2,Herramienta para Engrasar articulaciones
4178,2064,57,1,Herramienta para Engrasar articulaciones
4179,2065,15,2,Herramienta para Revisar nivel de refrigerante
4180,2066,44,1,Herramienta para Verificar bomba de combustible
4181,2066,32,2,Herramienta para Verificar bomba de combustible
4182,2067,24,1,Herramienta para Revisar pastillas
4183,2068,49,1,Herramienta para Revisar batería
4184,2068,10,1,Herramienta para Revisar batería
4185,2068,42,1,Herramienta para Revisar batería
4186,2069,41,2,Herramienta para Cambiar filtro de aire
4187,2069,45,2,Herramienta para Cambiar filtro de aire
4188,2069,53,2,Herramienta para Cambiar filtro de aire
4189,2070,22,2,Herramienta para Revisar convertidor
4190,2071,2,2,Herramienta para Verificar juego
4191,2071,53,2,Herramienta para Verificar juego
4192,2072,21,2,Herramienta para Cambiar aceite de motor
4193,2072,37,1,Herramienta para Cambiar aceite de motor
4194,2072,8,2,Herramienta para Cambiar aceite de motor
4195,2073,24,2,Herramienta para Cambiar aceite de motor
4196,2073,47,1,Herramienta para Cambiar aceite de motor
4197,2073,30,1,Herramienta para Cambiar aceite de motor
4198,2074,5,1,Herramienta para Verificar silenciador
4199,2075,14,1,Herramienta para Inspeccionar correas
4200,2075,44,1,Herramienta para Inspeccionar correas
4201,2076,39,1,Herramienta para Cambiar filtro de combustible
4202,2077,49,2,Herramienta para Revisar dientes
4203,2077,59,2,Herramienta para Revisar dientes
4204,2077,57,2,Herramienta para Revisar dientes
4205,2078,41,1,Herramienta para Inspección visual
4206,2079,53,1,Herramienta para Inspeccionar rodillos
4207,2079,59,1,Herramienta para Inspeccionar rodillos
4208,2079,45,2,Herramienta para Inspeccionar rodillos
4209,2080,15,2,Herramienta para Verificar juego
4210,2081,20,2,Herramienta para Ajustar embrague
4211,2081,33,2,Herramienta para Ajustar embrague
4212,2081,5,1,Herramienta para Ajustar embrague
4213,2082,20,1,Herramienta para Limpiar filtros de aire acondicionado
4214,2082,35,2,Herramienta para Limpiar filtros de aire acondicionado
4215,2083,47,2,Herramienta para Revisar inyectores
4216,2084,45,1,Herramienta para Cambiar filtro de aceite
4217,2085,15,1,Herramienta para Cambiar aceite de motor
4218,2085,30,1,Herramienta para Cambiar aceite de motor
4219,2085,41,1,Herramienta para Cambiar aceite de motor
4220,2086,48,2,Herramienta para Inspeccionar desgaste
4221,2087,49,2,Herramienta para Verificar pasadores
4222,2087,9,2,Herramienta para Verificar pasadores
4223,2088,38,1,Herramienta para Inspeccionar conexiones
4224,2089,13,1,Herramienta para Limpiar radiador
4225,2090,56,2,Herramienta para Verificar silenciador
4226,2090,16,2,Herramienta para Verificar silenciador
4227,2090,28,2,Herramienta para Verificar silenciador
4228,2091,23,1,Herramienta para Limpiar filtros de aire acondicionado
4229,2092,9,2,Herramienta para Cambiar filtro de aire
4230,2093,52,2,Herramienta para Verificar juego
4231,2093,31,1,Herramienta para Verificar juego
4232,2093,47,1,Herramienta para Verificar juego
4233,2094,8,1,Herramienta para Revisar tubo de escape
4234,2094,45,1,Herramienta para Revisar tubo de escape
4235,2095,27,2,Herramienta para Inspeccionar conexiones
4236,2096,3,1,Herramienta para Pintar partes oxidadas
4237,2097,20,1,Herramienta para Verificar termostato
4238,2097,53,2,Herramienta para Verificar termostato
4239,2097,51,2,Herramienta para Verificar termostato
4240,2098,16,1,Herramienta para Engrasar puntos de lubricación
4241,2098,25,2,Herramienta para Engrasar puntos de lubricación
4242,2099,12,1,Herramienta para Verificar controles
4243,2100,49,1,Herramienta para Verificar líquido de frenos
4244,2101,21,2,Herramienta para Drenar tanque
4245,2102,60,2,Herramienta para Verificar pasadores
4246,2102,39,1,Herramienta para Verificar pasadores
4247,2103,57,1,Herramienta para Revisar bomba de dirección
4248,2103,20,2,Herramienta para Revisar bomba de dirección
4249,2104,22,2,Herramienta para Cambiar aceite de motor
4250,2104,44,1,Herramienta para Cambiar aceite de motor
4251,2105,46,2,Herramienta para Inspeccionar rodillos
4252,2106,10,1,Herramienta para Cambiar filtro de aire
4253,2106,29,2,Herramienta para Cambiar filtro de aire
4254,2107,45,1,Herramienta para Verificar presión
4255,2107,2,1,Herramienta para Verificar presión
4256,2107,30,2,Herramienta para Verificar presión
4257,2108,26,1,Herramienta para Inspeccionar correas
4258,2109,39,1,Herramienta para Revisar tubo de escape
4259,2110,59,2,Herramienta para Revisar batería
4260,2110,45,1,Herramienta para Revisar batería
4261,2111,6,2,Herramienta para Verificar bomba de combustible
4262,2111,43,1,Herramienta para Verificar bomba de combustible
4263,2112,53,2,Herramienta para Verificar controles
4264,2112,40,2,Herramienta para Verificar controles
4265,2113,46,2,Herramienta para Cambiar filtro de aire
4266,2113,24,2,Herramienta para Cambiar filtro de aire
4267,2114,30,2,Herramienta para Engrasar puntos de lubricación
4268,2114,14,1,Herramienta para Engrasar puntos de lubricación
4269,2115,10,1,Herramienta para Verificar líquido de frenos
4270,2115,38,1,Herramienta para Verificar líquido de frenos
