id,actividad_id,insumo_id,cantidad,unidad,especificaciones,costo_unitario
4294,1725,21,6.39,Unidad,Para Sistema de Escape,4.69
4295,1725,45,5.38,Unidad,Para Sistema de Escape,103.68
4296,1725,47,8.09,Rollo,Para Sistema de Escape,10.46
4297,1726,56,4.68,Unidad,Para Carrocería,810.73
4298,1726,43,7.71,Unidad,Para Carrocería,55.3
4299,1726,32,9.55,Rollo,Para Carrocería,13.99
4300,1727,2,2.93,Litro,Para Sistema de Refrigeración,18.63
4301,1727,19,1.07,Unidad,Para Sistema de Refrigeración,692.57
4302,1728,27,6.13,Unidad,Para Sistema de Combustible,39.85
4303,1729,59,4.8,Kg,Para Sistema de Transmisión,15.9
4304,1729,22,6.97,Unidad,Para Sistema de Transmisión,45.22
4305,1730,12,2.88,Unidad,Para Motor,112.53
4306,1730,76,8.02,Unidad,Para Motor,102.65
4307,1730,13,2.34,Litro,Para Motor,21.42
4308,1730,78,6.65,Unidad,Para Motor,57.81
4309,1731,48,3.69,Kg,Para Neumáticos,13.54
4310,1732,32,0.8,Rollo,Para Sistema Eléctrico,13.99
4311,1732,78,5.51,Unidad,Para Sistema Eléctrico,57.81
4312,1732,23,9.42,Unidad,Para Sistema Eléctrico,77.47
4313,1732,61,1.52,Metro,Para Sistema Eléctrico,55.11
4314,1733,14,0.8,Litro,Para Sistema Hidráulico,41.95
4315,1733,32,8.54,Rollo,Para Sistema Hidráulico,13.99
4316,1733,45,6.61,Unidad,Para Sistema Hidráulico,103.68
4317,1733,77,7.62,Litro,Para Sistema Hidráulico,19.39
4318,1734,57,6.72,Unidad,Para Sistema de Lubricación,32.3
4319,1734,42,1.25,Unidad,Para Sistema de Lubricación,88.45
4320,1735,34,6.45,Unidad,Para Filtros,53.29
4321,1736,69,7.63,Rollo,Para Sistema de Refrigeración,11.83
4322,1736,36,1.26,Unidad,Para Sistema de Refrigeración,867.16
4323,1736,68,4.12,Unidad,Para Sistema de Refrigeración,5.19
4324,1737,50,2.07,Litro,Para Filtros,26.83
4325,1737,46,9.64,Unidad,Para Filtros,2133.66
4326,1738,27,0.79,Unidad,Para Tren de Rodaje,39.85
4327,1738,53,5.96,Unidad,Para Tren de Rodaje,314.96
4328,1739,58,1.29,Unidad,Para Sistema de Dirección,83.68
4329,1739,41,6.55,Unidad,Para Sistema de Dirección,55.7
4330,1740,68,2.19,Unidad,Para Neumáticos,5.19
4331,1740,55,4.29,Unidad,Para Neumáticos,1559.76
4332,1740,67,7.73,Litro,Para Neumáticos,32.63
4333,1741,34,4.09,Unidad,Para Motor,53.29
4334,1742,32,7.25,Rollo,Para Cabina,13.99
4335,1742,73,7.57,Metro,Para Cabina,26.21
4336,1742,74,8.62,Unidad,Para Cabina,1428.35
4337,1743,37,5.22,Unidad,Para Sistema Eléctrico,4664.11
4338,1744,68,5.2,Unidad,Para Sistema Hidráulico,5.19
4339,1744,5,3.65,Kg,Para Sistema Hidráulico,19.17
4340,1745,14,9.46,Litro,Para Sistema de Lubricación,41.95
4341,1745,8,4.35,Unidad,Para Sistema de Lubricación,38.39
4342,1745,49,2.95,Unidad,Para Sistema de Lubricación,4020.01
4343,1745,19,5.61,Unidad,Para Sistema de Lubricación,692.57
4344,1746,59,4.11,Kg,Para Cabina,15.9
4345,1746,67,9.93,Litro,Para Cabina,32.63
4346,1747,40,2.3,Kg,Para Sistema de Escape,13.22
4347,1748,75,5.58,Kg,Para Carrocería,15.27
4348,1749,68,1.3,Unidad,Para Tren de Rodaje,5.19
4349,1749,19,2.02,Unidad,Para Tren de Rodaje,692.57
4350,1749,33,7.13,Rollo,Para Tren de Rodaje,10.95
4351,1749,3,9.03,Litro,Para Tren de Rodaje,28.41
4352,1750,35,6.22,Unidad,Para Motor,5.78
4353,1750,17,0.92,Unidad,Para Motor,2959.45
4354,1751,26,2.34,Metro,Para Sistema de Lubricación,66.92
4355,1752,27,9.42,Unidad,Para Sistema de Combustible,39.85
4356,1752,4,5.69,Litro,Para Sistema de Combustible,24.05
4357,1752,66,2.85,Unidad,Para Sistema de Combustible,87.62
4358,1752,47,1.55,Rollo,Para Sistema de Combustible,10.46
4359,1753,67,9.94,Litro,Para Sistema de Refrigeración,32.63
4360,1753,70,3.94,Litro,Para Sistema de Refrigeración,18.43
4361,1753,29,8.23,Unidad,Para Sistema de Refrigeración,2962.21
4362,1754,23,5.25,Unidad,Para Cuchara y Brazo,77.47
4363,1754,21,2.15,Unidad,Para Cuchara y Brazo,4.69
4364,1754,77,0.57,Litro,Para Cuchara y Brazo,19.39
4365,1755,68,4.07,Unidad,Para Filtros,5.19
4366,1755,44,9.61,Litro,Para Filtros,22.01
4367,1755,1,0.72,Litro,Para Filtros,22.6
4368,1756,62,3.87,Unidad,Para Sistema de Dirección,2513.71
4369,1757,24,1.42,Unidad,Para Neumáticos,44.49
4370,1757,16,6.55,Unidad,Para Neumáticos,3964.04
4371,1757,26,3.89,Metro,Para Neumáticos,66.92
4372,1757,37,6.05,Unidad,Para Neumáticos,4664.11
4373,1758,14,7.85,Litro,Para Motor,41.95
4374,1758,60,5.93,Unidad,Para Motor,32.67
4375,1759,56,1.65,Unidad,Para Sistema de Escape,810.73
4376,1759,44,2.02,Litro,Para Sistema de Escape,22.01
4377,1759,7,8.57,Unidad,Para Sistema de Escape,54.31
4378,1760,10,8.24,Unidad,Para Sistema de Dirección,76.95
4379,1760,11,5.87,Unidad,Para Sistema de Dirección,182.04
4380,1761,56,3.38,Unidad,Para Tren de Rodaje,810.73
4381,1761,73,8.69,Metro,Para Tren de Rodaje,26.21
4382,1762,77,6.68,Litro,Para Sistema de Frenos,19.39
4383,1762,73,2.92,Metro,Para Sistema de Frenos,26.21
4384,1763,14,1.35,Litro,Para Cuchara y Brazo,41.95
4385,1763,33,6.6,Rollo,Para Cuchara y Brazo,10.95
4386,1763,42,2.19,Unidad,Para Cuchara y Brazo,88.45
4387,1763,70,2.64,Litro,Para Cuchara y Brazo,18.43
4388,1764,35,2.07,Unidad,Para Sistema Eléctrico,5.78
4389,1764,4,6.18,Litro,Para Sistema Eléctrico,24.05
4390,1764,78,2.69,Unidad,Para Sistema Eléctrico,57.81
4391,1764,51,1.21,Unidad,Para Sistema Eléctrico,285.17
4392,1765,59,9.26,Kg,Para Sistema de Lubricación,15.9
4393,1765,23,9.18,Unidad,Para Sistema de Lubricación,77.47
4394,1766,50,1.96,Litro,Para Sistema de Refrigeración,26.83
4395,1767,42,9.89,Unidad,Para Sistema de Transmisión,88.45
4396,1768,39,0.54,Litro,Para Sistema de Refrigeración,19.86
4397,1768,26,5.4,Metro,Para Sistema de Refrigeración,66.92
4398,1768,66,8.68,Unidad,Para Sistema de Refrigeración,87.62
4399,1768,25,8.98,Unidad,Para Sistema de Refrigeración,252.67
4400,1769,45,7.61,Unidad,Para Sistema de Lubricación,103.68
4401,1769,75,1.77,Kg,Para Sistema de Lubricación,15.27
4402,1769,1,6.63,Litro,Para Sistema de Lubricación,22.6
4403,1770,58,7.26,Unidad,Para Carrocería,83.68
4404,1770,54,3.12,Unidad,Para Carrocería,289.96
4405,1771,24,1.64,Unidad,Para Motor,44.49
4406,1771,36,2.37,Unidad,Para Motor,867.16
4407,1771,73,7.0,Metro,Para Motor,26.21
4408,1771,26,9.34,Metro,Para Motor,66.92
4409,1772,7,8.43,Unidad,Para Sistema de Escape,54.31
4410,1772,57,7.2,Unidad,Para Sistema de Escape,32.3
4411,1772,34,7.34,Unidad,Para Sistema de Escape,53.29
4412,1773,24,8.79,Unidad,Para Sistema de Dirección,44.49
4413,1774,61,9.21,Metro,Para Cabina,55.11
4414,1775,65,5.66,Litro,Para Sistema Eléctrico,16.21
4415,1775,69,0.7,Rollo,Para Sistema Eléctrico,11.83
4416,1776,41,6.11,Unidad,Para Sistema Hidráulico,55.7
4417,1776,64,0.73,Litro,Para Sistema Hidráulico,37.39
4418,1777,79,9.59,Kg,Para Tren de Rodaje,13.21
4419,1777,6,6.49,Kg,Para Tren de Rodaje,15.65
4420,1778,15,4.74,Litro,Para Sistema de Transmisión,22.71
4421,1778,3,1.97,Litro,Para Sistema de Transmisión,28.41
4422,1779,16,4.25,Unidad,Para Sistema de Combustible,3964.04
4423,1779,67,8.57,Litro,Para Sistema de Combustible,32.63
4424,1779,6,3.98,Kg,Para Sistema de Combustible,15.65
4425,1779,39,3.67,Litro,Para Sistema de Combustible,19.86
4426,1780,78,5.8,Unidad,Para Filtros,57.81
4427,1780,65,3.12,Litro,Para Filtros,16.21
4428,1781,8,9.56,Unidad,Para Sistema de Transmisión,38.39
4429,1781,13,1.9,Litro,Para Sistema de Transmisión,21.42
4430,1781,48,8.95,Kg,Para Sistema de Transmisión,13.54
4431,1781,21,6.37,Unidad,Para Sistema de Transmisión,4.69
4432,1782,56,3.27,Unidad,Para Carrocería,810.73
4433,1782,62,2.19,Unidad,Para Carrocería,2513.71
4434,1782,40,4.5,Kg,Para Carrocería,13.22
4435,1782,14,5.25,Litro,Para Carrocería,41.95
4436,1783,5,2.88,Kg,Para Cabina,19.17
4437,1783,19,8.63,Unidad,Para Cabina,692.57
4438,1784,49,5.87,Unidad,Para Sistema de Escape,4020.01
4439,1785,51,7.24,Unidad,Para Sistema Hidráulico,285.17
4440,1785,43,2.89,Unidad,Para Sistema Hidráulico,55.3
4441,1785,61,3.11,Metro,Para Sistema Hidráulico,55.11
4442,1785,15,1.58,Litro,Para Sistema Hidráulico,22.71
4443,1786,45,7.24,Unidad,Para Sistema de Lubricación,103.68
4444,1786,53,4.33,Unidad,Para Sistema de Lubricación,314.96
4445,1786,62,8.53,Unidad,Para Sistema de Lubricación,2513.71
4446,1787,8,4.87,Unidad,Para Sistema de Combustible,38.39
4447,1788,13,6.08,Litro,Para Motor,21.42
4448,1788,78,1.67,Unidad,Para Motor,57.81
4449,1788,57,1.35,Unidad,Para Motor,32.3
4450,1789,30,1.44,Kg,Para Sistema de Escape,9.85
4451,1789,2,6.61,Litro,Para Sistema de Escape,18.63
4452,1789,44,0.89,Litro,Para Sistema de Escape,22.01
4453,1789,22,4.97,Unidad,Para Sistema de Escape,45.22
4454,1790,14,1.46,Litro,Para Sistema de Dirección,41.95
4455,1790,42,2.91,Unidad,Para Sistema de Dirección,88.45
4456,1791,3,4.78,Litro,Para Cabina,28.41
4457,1791,71,9.78,Metro,Para Cabina,80.71
4458,1791,36,3.58,Unidad,Para Cabina,867.16
4459,1792,12,1.3,Unidad,Para Neumáticos,112.53
4460,1792,32,3.29,Rollo,Para Neumáticos,13.99
4461,1792,70,1.67,Litro,Para Neumáticos,18.43
4462,1793,57,9.54,Unidad,Para Sistema de Combustible,32.3
4463,1794,79,5.84,Kg,Para Filtros,13.21
4464,1795,47,2.29,Rollo,Para Cabina,10.46
4465,1795,8,1.71,Unidad,Para Cabina,38.39
4466,1795,64,3.46,Litro,Para Cabina,37.39
4467,1795,11,0.73,Unidad,Para Cabina,182.04
4468,1796,32,1.96,Rollo,Para Sistema de Dirección,13.99
4469,1796,40,9.19,Kg,Para Sistema de Dirección,13.22
4470,1797,54,4.61,Unidad,Para Cuchara y Brazo,289.96
4471,1798,62,5.55,Unidad,Para Tren de Rodaje,2513.71
4472,1798,15,0.85,Litro,Para Tren de Rodaje,22.71
4473,1799,59,7.47,Kg,Para Sistema de Lubricación,15.9
4474,1799,63,3.71,Unidad,Para Sistema de Lubricación,108.41
4475,1800,37,3.66,Unidad,Para Sistema de Frenos,4664.11
4476,1800,54,4.82,Unidad,Para Sistema de Frenos,289.96
4477,1801,42,5.94,Unidad,Para Sistema de Transmisión,88.45
4478,1801,53,0.96,Unidad,Para Sistema de Transmisión,314.96
4479,1801,80,3.76,Unidad,Para Sistema de Transmisión,91.42
4480,1801,60,1.61,Unidad,Para Sistema de Transmisión,32.67
4481,1802,43,3.85,Unidad,Para Sistema Eléctrico,55.3
4482,1802,8,7.58,Unidad,Para Sistema Eléctrico,38.39
4483,1802,55,9.06,Unidad,Para Sistema Eléctrico,1559.76
4484,1803,78,8.25,Unidad,Para Sistema de Frenos,57.81
4485,1803,40,5.32,Kg,Para Sistema de Frenos,13.22
4486,1803,55,7.01,Unidad,Para Sistema de Frenos,1559.76
4487,1803,12,5.86,Unidad,Para Sistema de Frenos,112.53
4488,1804,33,7.4,Rollo,Para Carrocería,10.95
4489,1804,6,1.53,Kg,Para Carrocería,15.65
4490,1804,52,4.62,Metro,Para Carrocería,30.6
4491,1804,9,7.93,Unidad,Para Carrocería,153.52
4492,1805,79,6.08,Kg,Para Sistema de Lubricación,13.21
4493,1805,19,4.88,Unidad,Para Sistema de Lubricación,692.57
4494,1805,5,0.66,Kg,Para Sistema de Lubricación,19.17
4495,1805,22,4.07,Unidad,Para Sistema de Lubricación,45.22
4496,1806,42,3.25,Unidad,Para Sistema de Dirección,88.45
4497,1806,26,5.58,Metro,Para Sistema de Dirección,66.92
4498,1806,49,9.96,Unidad,Para Sistema de Dirección,4020.01
4499,1806,68,7.69,Unidad,Para Sistema de Dirección,5.19
4500,1807,20,6.16,Metro,Para Sistema Hidráulico,23.25
4501,1807,21,6.02,Unidad,Para Sistema Hidráulico,4.69
4502,1808,8,6.54,Unidad,Para Neumáticos,38.39
4503,1808,40,7.55,Kg,Para Neumáticos,13.22
4504,1809,73,1.7,Metro,Para Sistema de Refrigeración,26.21
4505,1809,6,9.6,Kg,Para Sistema de Refrigeración,15.65
4506,1810,28,4.89,Unidad,Para Sistema de Frenos,1350.76
4507,1810,7,0.82,Unidad,Para Sistema de Frenos,54.31
4508,1811,71,3.27,Metro,Para Cuchara y Brazo,80.71
4509,1811,25,1.88,Unidad,Para Cuchara y Brazo,252.67
4510,1812,32,3.73,Rollo,Para Tren de Rodaje,13.99
4511,1812,15,2.06,Litro,Para Tren de Rodaje,22.71
4512,1812,45,2.95,Unidad,Para Tren de Rodaje,103.68
4513,1812,24,6.31,Unidad,Para Tren de Rodaje,44.49
4514,1813,68,6.85,Unidad,Para Sistema de Escape,5.19
4515,1814,67,0.83,Litro,Para Neumáticos,32.63
4516,1814,7,5.92,Unidad,Para Neumáticos,54.31
4517,1815,60,8.43,Unidad,Para Sistema Hidráulico,32.67
4518,1815,48,8.97,Kg,Para Sistema Hidráulico,13.54
4519,1816,6,1.36,Kg,Para Motor,15.65
4520,1816,20,2.92,Metro,Para Motor,23.25
4521,1817,71,4.52,Metro,Para Sistema de Lubricación,80.71
4522,1818,3,1.98,Litro,Para Filtros,28.41
4523,1819,17,5.62,Unidad,Para Sistema de Refrigeración,2959.45
4524,1819,43,7.63,Unidad,Para Sistema de Refrigeración,55.3
4525,1819,26,7.88,Metro,Para Sistema de Refrigeración,66.92
4526,1819,30,5.09,Kg,Para Sistema de Refrigeración,9.85
4527,1820,51,7.8,Unidad,Para Sistema de Dirección,285.17
4528,1820,18,2.13,Unidad,Para Sistema de Dirección,168.23
4529,1820,28,5.26,Unidad,Para Sistema de Dirección,1350.76
4530,1821,12,1.99,Unidad,Para Cabina,112.53
4531,1821,79,2.02,Kg,Para Cabina,13.21
4532,1822,34,8.24,Unidad,Para Sistema de Transmisión,53.29
4533,1822,66,2.94,Unidad,Para Sistema de Transmisión,87.62
4534,1822,38,8.95,Litro,Para Sistema de Transmisión,21.04
4535,1823,44,9.45,Litro,Para Sistema de Escape,22.01
4536,1823,13,9.25,Litro,Para Sistema de Escape,21.42
4537,1824,13,8.96,Litro,Para Cuchara y Brazo,21.42
4538,1824,11,0.74,Unidad,Para Cuchara y Brazo,182.04
4539,1824,42,8.32,Unidad,Para Cuchara y Brazo,88.45
4540,1825,72,5.66,Unidad,Para Sistema Hidráulico,879.87
4541,1825,80,1.78,Unidad,Para Sistema Hidráulico,91.42
4542,1825,68,8.45,Unidad,Para Sistema Hidráulico,5.19
4543,1826,50,7.83,Litro,Para Sistema de Frenos,26.83
4544,1826,5,5.27,Kg,Para Sistema de Frenos,19.17
4545,1826,54,4.99,Unidad,Para Sistema de Frenos,289.96
4546,1827,7,4.53,Unidad,Para Cabina,54.31
4547,1827,57,0.93,Unidad,Para Cabina,32.3
4548,1827,37,2.06,Unidad,Para Cabina,4664.11
4549,1828,18,4.99,Unidad,Para Neumáticos,168.23
4550,1828,76,4.03,Unidad,Para Neumáticos,102.65
4551,1828,4,7.37,Litro,Para Neumáticos,24.05
4552,1829,25,0.61,Unidad,Para Sistema de Dirección,252.67
4553,1829,21,4.72,Unidad,Para Sistema de Dirección,4.69
4554,1830,40,7.19,Kg,Para Tren de Rodaje,13.22
4555,1830,23,2.03,Unidad,Para Tren de Rodaje,77.47
4556,1830,34,9.55,Unidad,Para Tren de Rodaje,53.29
4557,1830,67,8.82,Litro,Para Tren de Rodaje,32.63
4558,1831,64,4.95,Litro,Para Sistema Eléctrico,37.39
4559,1831,63,8.84,Unidad,Para Sistema Eléctrico,108.41
4560,1832,70,3.38,Litro,Para Sistema de Dirección,18.43
4561,1833,11,6.56,Unidad,Para Carrocería,182.04
4562,1833,47,9.03,Rollo,Para Carrocería,10.46
4563,1833,33,5.78,Rollo,Para Carrocería,10.95
4564,1833,21,5.3,Unidad,Para Carrocería,4.69
4565,1834,68,7.1,Unidad,Para Sistema de Refrigeración,5.19
4566,1834,7,7.61,Unidad,Para Sistema de Refrigeración,54.31
4567,1835,47,6.74,Rollo,Para Filtros,10.46
4568,1836,6,2.56,Kg,Para Sistema de Combustible,15.65
4569,1836,26,8.06,Metro,Para Sistema de Combustible,66.92
4570,1836,31,2.22,Unidad,Para Sistema de Combustible,24.59
4571,1836,33,7.09,Rollo,Para Sistema de Combustible,10.95
4572,1837,72,9.46,Unidad,Para Sistema de Transmisión,879.87
4573,1838,58,9.03,Unidad,Para Sistema de Escape,83.68
4574,1839,51,0.71,Unidad,Para Sistema Eléctrico,285.17
4575,1839,68,2.76,Unidad,Para Sistema Eléctrico,5.19
4576,1839,22,1.17,Unidad,Para Sistema Eléctrico,45.22
4577,1839,17,9.05,Unidad,Para Sistema Eléctrico,2959.45
4578,1840,2,6.91,Litro,Para Sistema de Frenos,18.63
4579,1840,11,1.51,Unidad,Para Sistema de Frenos,182.04
4580,1840,13,3.32,Litro,Para Sistema de Frenos,21.42
4581,1840,22,4.23,Unidad,Para Sistema de Frenos,45.22
4582,1841,3,2.33,Litro,Para Sistema de Lubricación,28.41
4583,1841,76,5.84,Unidad,Para Sistema de Lubricación,102.65
4584,1842,72,1.32,Unidad,Para Sistema de Transmisión,879.87
4585,1842,54,3.87,Unidad,Para Sistema de Transmisión,289.96
4586,1842,22,7.23,Unidad,Para Sistema de Transmisión,45.22
4587,1843,6,4.34,Kg,Para Cabina,15.65
4588,1843,47,5.35,Rollo,Para Cabina,10.46
4589,1844,79,8.47,Kg,Para Filtros,13.21
4590,1844,74,9.94,Unidad,Para Filtros,1428.35
4591,1844,24,5.12,Unidad,Para Filtros,44.49
4592,1845,45,3.77,Unidad,Para Tren de Rodaje,103.68
4593,1846,72,7.54,Unidad,Para Motor,879.87
4594,1846,38,1.86,Litro,Para Motor,21.04
4595,1846,18,7.44,Unidad,Para Motor,168.23
4596,1846,21,7.68,Unidad,Para Motor,4.69
4597,1847,42,8.75,Unidad,Para Sistema de Combustible,88.45
4598,1847,56,9.47,Unidad,Para Sistema de Combustible,810.73
4599,1848,12,4.21,Unidad,Para Sistema de Lubricación,112.53
4600,1849,40,7.91,Kg,Para Sistema de Escape,13.22
4601,1850,70,3.2,Litro,Para Carrocería,18.43
4602,1850,78,5.12,Unidad,Para Carrocería,57.81
4603,1850,13,8.03,Litro,Para Carrocería,21.42
4604,1851,10,8.98,Unidad,Para Sistema de Frenos,76.95
4605,1852,34,6.62,Unidad,Para Sistema Eléctrico,53.29
4606,1853,30,2.56,Kg,Para Cabina,9.85
4607,1854,50,8.72,Litro,Para Cuchara y Brazo,26.83
4608,1855,45,1.88,Unidad,Para Sistema de Escape,103.68
4609,1855,44,9.22,Litro,Para Sistema de Escape,22.01
4610,1855,74,9.14,Unidad,Para Sistema de Escape,1428.35
4611,1856,55,9.62,Unidad,Para Sistema de Transmisión,1559.76
4612,1856,64,3.14,Litro,Para Sistema de Transmisión,37.39
4613,1856,31,9.46,Unidad,Para Sistema de Transmisión,24.59
4614,1857,55,4.32,Unidad,Para Sistema de Frenos,1559.76
4615,1858,57,4.35,Unidad,Para Filtros,32.3
4616,1858,21,6.75,Unidad,Para Filtros,4.69
4617,1859,23,8.51,Unidad,Para Sistema de Lubricación,77.47
4618,1859,30,8.78,Kg,Para Sistema de Lubricación,9.85
4619,1860,2,2.52,Litro,Para Sistema Hidráulico,18.63
4620,1861,75,2.88,Kg,Para Cuchara y Brazo,15.27
4621,1861,48,5.77,Kg,Para Cuchara y Brazo,13.54
4622,1861,56,6.32,Unidad,Para Cuchara y Brazo,810.73
4623,1861,52,5.04,Metro,Para Cuchara y Brazo,30.6
4624,1862,26,8.85,Metro,Para Sistema de Escape,66.92
4625,1863,20,9.74,Metro,Para Sistema de Dirección,23.25
4626,1863,49,7.87,Unidad,Para Sistema de Dirección,4020.01
4627,1863,53,3.28,Unidad,Para Sistema de Dirección,314.96
4628,1864,27,4.2,Unidad,Para Tren de Rodaje,39.85
4629,1864,41,6.08,Unidad,Para Tren de Rodaje,55.7
4630,1865,31,9.31,Unidad,Para Sistema de Refrigeración,24.59
4631,1865,52,2.23,Metro,Para Sistema de Refrigeración,30.6
4632,1865,75,6.22,Kg,Para Sistema de Refrigeración,15.27
4633,1865,65,1.41,Litro,Para Sistema de Refrigeración,16.21
4634,1866,66,7.57,Unidad,Para Carrocería,87.62
4635,1867,66,3.61,Unidad,Para Sistema Eléctrico,87.62
4636,1867,46,5.46,Unidad,Para Sistema Eléctrico,2133.66
4637,1867,13,1.13,Litro,Para Sistema Eléctrico,21.42
4638,1867,22,0.82,Unidad,Para Sistema Eléctrico,45.22
4639,1868,79,2.64,Kg,Para Tren de Rodaje,13.21
4640,1868,13,9.93,Litro,Para Tren de Rodaje,21.42
4641,1868,24,8.93,Unidad,Para Tren de Rodaje,44.49
4642,1869,68,9.28,Unidad,Para Motor,5.19
4643,1870,68,5.08,Unidad,Para Sistema de Dirección,5.19
4644,1871,26,5.6,Metro,Para Neumáticos,66.92
4645,1871,74,4.91,Unidad,Para Neumáticos,1428.35
4646,1871,42,3.76,Unidad,Para Neumáticos,88.45
4647,1871,65,4.13,Litro,Para Neumáticos,16.21
4648,1872,69,4.74,Rollo,Para Sistema de Refrigeración,11.83
4649,1873,64,4.66,Litro,Para Cuchara y Brazo,37.39
4650,1874,46,4.21,Unidad,Para Cabina,2133.66
4651,1875,25,3.93,Unidad,Para Sistema Hidráulico,252.67
4652,1876,61,4.33,Metro,Para Sistema de Transmisión,55.11
4653,1877,76,9.05,Unidad,Para Filtros,102.65
4654,1878,52,3.86,Metro,Para Sistema de Dirección,30.6
4655,1879,51,4.66,Unidad,Para Sistema de Frenos,285.17
4656,1879,1,9.46,Litro,Para Sistema de Frenos,22.6
4657,1880,21,5.8,Unidad,Para Neumáticos,4.69
4658,1880,41,3.43,Unidad,Para Neumáticos,55.7
4659,1880,8,5.64,Unidad,Para Neumáticos,38.39
4660,1880,17,9.9,Unidad,Para Neumáticos,2959.45
4661,1881,56,1.57,Unidad,Para Sistema de Escape,810.73
4662,1882,29,9.97,Unidad,Para Cabina,2962.21
4663,1882,11,5.16,Unidad,Para Cabina,182.04
4664,1882,65,2.82,Litro,Para Cabina,16.21
4665,1882,46,2.13,Unidad,Para Cabina,2133.66
4666,1883,11,3.53,Unidad,Para Filtros,182.04
4667,1884,38,1.02,Litro,Para Sistema Hidráulico,21.04
4668,1885,43,4.42,Unidad,Para Carrocería,55.3
4669,1885,10,7.64,Unidad,Para Carrocería,76.95
4670,1886,28,4.23,Unidad,Para Sistema de Combustible,1350.76
4671,1886,23,5.24,Unidad,Para Sistema de Combustible,77.47
4672,1886,34,5.61,Unidad,Para Sistema de Combustible,53.29
4673,1887,15,1.12,Litro,Para Sistema de Transmisión,22.71
4674,1888,53,7.75,Unidad,Para Sistema de Frenos,314.96
4675,1888,74,0.57,Unidad,Para Sistema de Frenos,1428.35
4676,1888,46,3.94,Unidad,Para Sistema de Frenos,2133.66
4677,1888,57,7.15,Unidad,Para Sistema de Frenos,32.3
4678,1889,71,4.19,Metro,Para Sistema de Dirección,80.71
4679,1889,11,7.74,Unidad,Para Sistema de Dirección,182.04
4680,1890,60,9.62,Unidad,Para Sistema de Refrigeración,32.67
4681,1890,54,5.02,Unidad,Para Sistema de Refrigeración,289.96
4682,1890,43,6.47,Unidad,Para Sistema de Refrigeración,55.3
4683,1891,18,9.0,Unidad,Para Neumáticos,168.23
4684,1892,66,2.45,Unidad,Para Cabina,87.62
4685,1892,72,4.14,Unidad,Para Cabina,879.87
4686,1892,79,7.94,Kg,Para Cabina,13.21
4687,1892,7,8.25,Unidad,Para Cabina,54.31
4688,1893,75,4.51,Kg,Para Sistema Hidráulico,15.27
4689,1894,15,5.91,Litro,Para Sistema de Escape,22.71
4690,1894,29,4.56,Unidad,Para Sistema de Escape,2962.21
4691,1895,11,8.14,Unidad,Para Carrocería,182.04
4692,1895,54,10.0,Unidad,Para Carrocería,289.96
4693,1895,58,1.12,Unidad,Para Carrocería,83.68
4694,1895,60,1.45,Unidad,Para Carrocería,32.67
4695,1896,77,0.71,Litro,Para Cuchara y Brazo,19.39
4696,1896,59,4.98,Kg,Para Cuchara y Brazo,15.9
4697,1896,56,7.22,Unidad,Para Cuchara y Brazo,810.73
4698,1896,37,5.99,Unidad,Para Cuchara y Brazo,4664.11
4699,1897,38,9.56,Litro,Para Sistema de Refrigeración,21.04
4700,1897,36,5.62,Unidad,Para Sistema de Refrigeración,867.16
4701,1897,21,5.4,Unidad,Para Sistema de Refrigeración,4.69
4702,1898,57,5.48,Unidad,Para Sistema de Escape,32.3
4703,1898,77,5.98,Litro,Para Sistema de Escape,19.39
4704,1898,75,7.17,Kg,Para Sistema de Escape,15.27
4705,1899,11,7.52,Unidad,Para Sistema de Combustible,182.04
4706,1899,41,3.41,Unidad,Para Sistema de Combustible,55.7
4707,1899,33,4.31,Rollo,Para Sistema de Combustible,10.95
4708,1899,45,2.19,Unidad,Para Sistema de Combustible,103.68
4709,1900,63,9.62,Unidad,Para Cabina,108.41
4710,1900,52,7.79,Metro,Para Cabina,30.6
4711,1900,39,6.81,Litro,Para Cabina,19.86
4712,1900,74,1.26,Unidad,Para Cabina,1428.35
4713,1901,30,4.48,Kg,Para Carrocería,9.85
4714,1901,25,8.55,Unidad,Para Carrocería,252.67
