id,plan_id,numero_orden,descripcion_componente,actividad,tiempo_min,tiempo_promedio,tiempo_max,costo_estimado,fecha_registro,fecha_actualizacion
1275,145,3,Sistema de Refrigeración,Limpiar radiador,42,52,78,387.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1276,145,4,Neumáticos,Reparar pinchazo,41,57,67,506.92,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1277,146,1,Sistema Hidráulico,Cambiar sellos de cilindro,23,34,44,473.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1278,146,2,Sistema de Lubricación,Tomar muestra de aceite,31,49,63,439.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1279,146,3,Sistema de Transmisión,Ajustar embrague,25,47,75,537.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1280,146,4,Sistema de Frenos,Purgar sistema de frenos,18,29,49,330.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1281,146,5,Neumáticos,Reparar pinchazo,29,49,61,398.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1282,147,1,Filtros,Cambiar filtro de combustible,35,59,76,360.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1283,147,2,Sistema de Combustible,Verificar bomba de combustible,20,47,61,355.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1284,147,3,Sistema de Transmisión,Revisar convertidor,42,68,97,345.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1285,147,4,Motor,Revisar soportes de motor,33,45,65,452.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1286,147,5,Neumáticos,Inspeccionar desgaste,35,49,79,512.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1287,147,6,Sistema de Refrigeración,Limpiar radiador,27,55,76,407.68,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1288,147,7,Sistema de Escape,Inspeccionar DPF,24,50,68,546.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1289,147,8,Sistema Hidráulico,Medir presiones de bomba,17,41,66,146.05,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1290,148,1,Sistema de Escape,Verificar silenciador,25,47,60,336.98,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1291,148,2,Filtros,Limpiar pre-filtro,15,40,69,379.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1292,148,3,Cabina,Limpiar filtros de aire acondicionado,35,60,87,100.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1293,148,4,Cuchara y Brazo,Verificar pasadores,41,65,80,501.21,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1294,148,5,Neumáticos,Verificar presión,36,62,85,158.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1295,148,6,Sistema de Transmisión,Ajustar embrague,40,56,82,497.17,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1296,148,7,Sistema Hidráulico,Cambiar sellos de cilindro,27,47,67,108.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1297,148,8,Sistema Eléctrico,Verificar motor de arranque,33,57,72,112.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1298,148,9,Sistema de Lubricación,Tomar muestra de aceite,15,31,43,304.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1299,148,10,Carrocería,Inspección visual,17,31,47,361.53,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1300,148,11,Tren de Rodaje,Verificar sprockets,41,70,82,80.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1301,148,12,Motor,Ajustar válvulas,37,53,73,406.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1302,149,1,Filtros,Cambiar filtro de aceite,24,34,64,80.64,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1303,149,2,Motor,Inspeccionar correas,22,47,70,406.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1304,149,3,Sistema de Refrigeración,Cambiar refrigerante,30,54,77,493.76,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1305,149,4,Sistema Eléctrico,Inspeccionar conexiones,45,71,91,449.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1306,149,5,Sistema de Frenos,Revisar pastillas,40,59,86,156.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1307,149,6,Sistema de Escape,Inspeccionar DPF,25,41,60,242.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1308,149,7,Cuchara y Brazo,Revisar dientes,31,54,78,598.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1309,149,8,Sistema de Lubricación,Tomar muestra de aceite,22,33,61,450.35,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1310,149,9,Cabina,Revisar asiento,32,48,64,145.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1311,149,10,Neumáticos,Verificar presión,34,54,78,234.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1312,149,11,Sistema de Transmisión,Cambiar aceite de transmisión,39,55,77,537.68,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1313,149,12,Tren de Rodaje,Revisar tensión de cadena,20,50,74,420.87,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1314,149,13,Sistema de Dirección,Revisar terminales,20,45,57,544.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1315,149,14,Sistema de Combustible,Cambiar cañerías,41,69,97,267.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1316,149,15,Carrocería,Pintar partes oxidadas,20,34,57,321.16,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1317,150,1,Sistema de Combustible,Verificar bomba de combustible,19,40,61,275.20,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1318,150,2,Sistema de Lubricación,Engrasar puntos de lubricación,17,37,62,258.38,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1319,150,3,Sistema de Escape,Cambiar empaques,37,58,73,518.21,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1320,150,4,Cabina,Revisar asiento,30,46,72,234.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1321,151,1,Sistema de Transmisión,Revisar convertidor,33,47,59,87.35,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1322,151,2,Sistema de Refrigeración,Revisar bomba de agua,31,60,84,588.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1323,151,3,Motor,Revisar nivel de refrigerante,28,38,61,173.36,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1324,151,4,Cabina,Verificar tablero,37,61,84,388.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1325,151,5,Cuchara y Brazo,Engrasar articulaciones,39,63,81,517.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1326,152,1,Filtros,Cambiar filtro de cabina,37,66,94,488.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1327,152,2,Cuchara y Brazo,Engrasar articulaciones,25,47,67,372.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1328,152,3,Sistema de Dirección,Verificar juego,43,53,79,109.66,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1329,152,4,Carrocería,Lavar equipo completo,25,45,75,376.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1330,152,5,Sistema de Frenos,Ajustar frenos,42,60,73,221.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1331,152,6,Cabina,Verificar tablero,40,59,79,135.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1332,152,7,Sistema de Combustible,Revisar inyectores,28,44,73,364.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1333,152,8,Sistema de Lubricación,Verificar nivel de aceite,30,55,71,590.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1334,153,1,Sistema Hidráulico,Verificar cilindros,31,55,73,186.87,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1335,153,2,Sistema de Lubricación,Tomar muestra de aceite,23,42,53,472.53,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1336,153,3,Sistema de Dirección,Verificar juego,23,38,62,201.95,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1337,153,4,Sistema de Transmisión,Revisar convertidor,41,63,88,278.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1338,153,5,Sistema de Escape,Verificar silenciador,23,37,58,102.87,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1339,153,6,Tren de Rodaje,Ajustar tensión,35,45,72,566.84,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1340,153,7,Sistema Eléctrico,Inspeccionar conexiones,32,43,53,120.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1341,153,8,Carrocería,Revisar vidrios,19,33,63,421.35,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1342,153,9,Cabina,Verificar tablero,31,59,71,293.65,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1343,153,10,Motor,Verificar funcionamiento de motor,43,71,97,209.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1344,153,11,Sistema de Combustible,Limpiar trampa de agua,37,62,82,305.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1345,153,12,Cuchara y Brazo,Soldar refuerzos,41,63,80,316.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1346,154,1,Sistema Hidráulico,Verificar cilindros,25,48,63,91.19,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1347,154,2,Carrocería,Revisar vidrios,38,60,76,169.78,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1348,154,3,Neumáticos,Verificar presión,36,55,68,220.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1349,154,4,Cuchara y Brazo,Soldar refuerzos,30,43,57,80.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1350,154,5,Motor,Revisar nivel de refrigerante,26,43,54,454.38,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1351,154,6,Cabina,Revisar asiento,30,54,73,215.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1352,154,7,Sistema de Frenos,Ajustar frenos,45,63,89,598.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1353,154,8,Sistema Eléctrico,Revisar luces de trabajo,32,43,70,169.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1354,154,9,Sistema de Lubricación,Engrasar puntos de lubricación,44,56,75,484.23,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1355,154,10,Tren de Rodaje,Inspeccionar rodillos,20,50,70,108.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1356,154,11,Sistema de Transmisión,Verificar cardanes,29,47,65,217.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1357,154,12,Sistema de Refrigeración,Revisar bomba de agua,31,46,58,457.16,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1358,154,13,Filtros,Cambiar filtro de aire,26,47,65,312.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1359,154,14,Sistema de Dirección,Alinear dirección,34,55,80,456.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1360,154,15,Sistema de Escape,Revisar turbo,20,32,52,198.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1361,155,1,Sistema de Lubricación,Engrasar puntos de lubricación,45,59,70,386.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1362,155,2,Tren de Rodaje,Ajustar tensión,39,60,89,289.74,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1363,155,3,Sistema de Frenos,Verificar líquido de frenos,40,55,68,145.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1364,155,4,Sistema de Transmisión,Revisar convertidor,35,63,78,398.95,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1365,156,1,Sistema de Refrigeración,Revisar mangueras,40,66,95,347.97,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1366,156,2,Sistema de Transmisión,Ajustar embrague,40,68,85,413.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1367,156,3,Cuchara y Brazo,Soldar refuerzos,16,46,68,328.25,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1368,156,4,Tren de Rodaje,Ajustar tensión,37,59,70,463.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1369,156,5,Carrocería,Pintar partes oxidadas,45,58,73,88.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1370,157,1,Motor,Inspeccionar correas,43,69,87,407.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1371,157,2,Sistema de Frenos,Revisar discos,36,57,84,91.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1372,157,3,Carrocería,Revisar vidrios,42,53,66,459.60,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1373,157,4,Sistema de Transmisión,Engrasar crucetas,43,71,86,410.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1374,157,5,Sistema de Escape,Inspeccionar DPF,27,47,70,358.50,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1375,157,6,Sistema de Dirección,Revisar bomba de dirección,40,51,74,293.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1376,157,7,Sistema Hidráulico,Cambiar aceite hidráulico,33,51,74,563.20,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1377,157,8,Cabina,Revisar cinturón de seguridad,42,53,79,222.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1378,158,1,Sistema de Refrigeración,Revisar bomba de agua,35,65,80,89.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1379,158,2,Sistema de Escape,Verificar silenciador,32,55,65,186.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1380,158,3,Sistema de Dirección,Alinear dirección,21,48,66,236.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1381,158,4,Cabina,Limpiar filtros de aire acondicionado,36,60,74,471.21,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1382,158,5,Cuchara y Brazo,Verificar pasadores,41,65,78,236.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1383,158,6,Sistema de Transmisión,Cambiar aceite de transmisión,23,38,49,575.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1384,158,7,Motor,Ajustar válvulas,41,56,79,97.12,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1385,158,8,Sistema Eléctrico,Verificar alternador,41,59,72,496.43,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1386,158,9,Filtros,Cambiar filtro de cabina,35,52,77,328.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1387,158,10,Sistema Hidráulico,Verificar cilindros,39,63,93,589.41,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1388,158,11,Sistema de Frenos,Verificar líquido de frenos,40,57,68,331.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1389,158,12,Neumáticos,Reparar pinchazo,39,56,72,552.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1390,159,1,Sistema Eléctrico,Revisar batería,37,65,77,289.55,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1391,159,2,Sistema Hidráulico,Verificar cilindros,30,53,78,599.71,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1392,159,3,Neumáticos,Reparar pinchazo,19,39,59,514.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1393,159,4,Cuchara y Brazo,Cambiar bocinas,34,60,72,314.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1394,159,5,Filtros,Cambiar filtro de combustible,28,46,61,382.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1395,159,6,Motor,Ajustar válvulas,45,70,86,437.41,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1396,159,7,Sistema de Lubricación,Tomar muestra de aceite,22,40,51,350.01,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1397,159,8,Sistema de Escape,Inspeccionar DPF,18,34,49,347.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1398,159,9,Sistema de Dirección,Engrasar articulaciones,37,51,61,441.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1399,159,10,Sistema de Transmisión,Engrasar crucetas,34,59,89,298.19,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1400,159,11,Sistema de Combustible,Cambiar cañerías,21,41,58,569.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1401,159,12,Sistema de Frenos,Verificar líquido de frenos,36,53,75,449.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1402,159,13,Carrocería,Reparar abolladuras,30,43,58,214.76,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1403,159,14,Sistema de Refrigeración,Revisar bomba de agua,16,27,37,577.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1404,159,15,Cabina,Revisar asiento,16,45,73,526.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1405,160,1,Sistema Eléctrico,Revisar luces de trabajo,19,47,64,447.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1406,160,2,Neumáticos,Ajustar pernos de rueda,29,51,78,598.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
