id,mantenimiento_id,actividad_id,descripcion,tiempo_real,completada,observaciones
2349,368,2142,Purgar sistema de frenos,68,1,Tarea finalizada correctamente.
2350,368,2139,Inspeccionar conexiones,37,1,Tarea finalizada correctamente.
2351,368,2147,Medir presiones de bomba,55,1,Tarea finalizada correctamente.
2352,368,2148,Revisar bomba de agua,41,1,Tarea finalizada correctamente.
2353,368,2152,Verificar sprockets,32,1,Tarea finalizada correctamente.
2354,368,2146,Cambiar filtro de cabina,62,1,Tarea finalizada correctamente.
2355,368,2141,Revisar turbo,52,1,Tarea finalizada correctamente.
2356,368,2149,Revisar vidrios,53,1,Tarea finalizada correctamente.
2357,368,2140,Limpiar filtros de aire acondicionado,46,1,Tarea finalizada correctamente.
2358,368,2144,Ajustar pernos de rueda,46,1,Tarea finalizada correctamente.
2359,368,2150,Inspeccionar correas,37,1,Tarea finalizada correctamente.
2360,368,2138,Limpiar trampa de agua,31,1,Tarea finalizada correctamente.
2361,369,2125,Inspeccionar rodillos,50,1,Tarea finalizada correctamente.
2362,369,2124,Verificar juego,48,1,Tarea finalizada correctamente.
2363,369,2120,Revisar dientes,48,1,Tarea finalizada correctamente.
2364,369,2118,Drenar tanque,65,1,Tarea finalizada correctamente.
2365,369,2123,Cambiar aceite de transmisión,54,1,Tarea finalizada correctamente.
2366,369,2121,Revisar turbo,73,1,Tarea finalizada correctamente.
2367,369,2122,Verificar controles,52,1,Tarea finalizada correctamente.
2368,370,2117,Ajustar embrague,44,1,Tarea finalizada correctamente.
2369,370,2113,Verificar termostato,92,1,Tarea finalizada correctamente.
2370,370,2115,Inspeccionar DPF,43,1,Tarea finalizada correctamente.
2371,370,2116,Verificar cilindros,19,1,Tarea finalizada correctamente.
2372,371,2141,Revisar turbo,49,1,Tarea finalizada correctamente.
2373,371,2150,Inspeccionar correas,36,1,Tarea finalizada correctamente.
2374,371,2142,Purgar sistema de frenos,50,1,Tarea finalizada correctamente.
2375,371,2139,Inspeccionar conexiones,50,1,Tarea finalizada correctamente.
2376,371,2152,Verificar sprockets,50,1,Tarea finalizada correctamente.
2377,371,2140,Limpiar filtros de aire acondicionado,51,1,Tarea finalizada correctamente.
2378,371,2149,Revisar vidrios,41,1,Tarea finalizada correctamente.
2379,371,2138,Limpiar trampa de agua,65,1,Tarea finalizada correctamente.
2380,371,2147,Medir presiones de bomba,79,1,Tarea finalizada correctamente.
2381,371,2145,Revisar dientes,57,1,Tarea finalizada correctamente.
2382,371,2146,Cambiar filtro de cabina,60,1,Tarea finalizada correctamente.
2383,371,2143,Alinear dirección,45,1,Tarea finalizada correctamente.
2384,371,2144,Ajustar pernos de rueda,57,1,Tarea finalizada correctamente.
2385,372,2131,Revisar mangueras,31,1,Tarea finalizada correctamente.
2386,372,2130,Ajustar embrague,19,1,Tarea finalizada correctamente.
2387,372,2136,Tomar muestra de aceite,43,1,Tarea finalizada correctamente.
2388,372,2132,Verificar controles,62,1,Tarea finalizada correctamente.
2389,372,2135,Inspeccionar correas,58,1,Tarea finalizada correctamente.
2390,372,2134,Verificar presión,56,1,Tarea finalizada correctamente.
2391,372,2133,Revisar batería,54,1,Tarea finalizada correctamente.
2392,372,2137,Cambiar empaques,58,1,Tarea finalizada correctamente.
2393,372,2127,Purgar sistema de frenos,72,1,Tarea finalizada correctamente.
2394,372,2129,Inspeccionar rodillos,36,1,Tarea finalizada correctamente.
2395,373,2121,Revisar turbo,58,1,Tarea finalizada correctamente.
2396,373,2120,Revisar dientes,57,1,Tarea finalizada correctamente.
2397,373,2122,Verificar controles,42,1,Tarea finalizada correctamente.
2398,373,2125,Inspeccionar rodillos,47,1,Tarea finalizada correctamente.
2399,373,2124,Verificar juego,47,1,Tarea finalizada correctamente.
2400,373,2118,Drenar tanque,46,1,Tarea finalizada correctamente.
2401,373,2119,Revisar soportes de motor,29,1,Tarea finalizada correctamente.
2402,374,2114,Soldar refuerzos,33,1,Tarea finalizada correctamente.
2403,374,2113,Verificar termostato,63,1,Tarea finalizada correctamente.
2404,374,2117,Ajustar embrague,71,1,Tarea finalizada correctamente.
2405,374,2115,Inspeccionar DPF,56,1,Tarea finalizada correctamente.
2406,375,2119,Revisar soportes de motor,35,1,Tarea finalizada correctamente.
2407,375,2120,Revisar dientes,68,1,Tarea finalizada correctamente.
2408,375,2118,Drenar tanque,50,1,Tarea finalizada correctamente.
2409,375,2124,Verificar juego,67,1,Tarea finalizada correctamente.
2410,375,2123,Cambiar aceite de transmisión,49,1,Tarea finalizada correctamente.
2411,375,2122,Verificar controles,59,1,Tarea finalizada correctamente.
2412,375,2125,Inspeccionar rodillos,29,1,Tarea finalizada correctamente.
2413,376,2153,Medir desgaste de zapatas,36,1,Tarea finalizada correctamente.
2414,376,2156,Engrasar articulaciones,37,1,Tarea finalizada correctamente.
2415,376,2155,Limpiar pre-filtro,75,1,Tarea finalizada correctamente.
2416,377,2146,Cambiar filtro de cabina,57,1,Tarea finalizada correctamente.
2417,377,2141,Revisar turbo,52,1,Tarea finalizada correctamente.
2418,377,2145,Revisar dientes,46,1,Tarea finalizada correctamente.
2419,377,2151,Cambiar aceite de motor,61,1,Tarea finalizada correctamente.
2420,377,2147,Medir presiones de bomba,62,1,Tarea finalizada correctamente.
2421,377,2148,Revisar bomba de agua,46,1,Tarea finalizada correctamente.
2422,377,2144,Ajustar pernos de rueda,61,1,Tarea finalizada correctamente.
2423,377,2143,Alinear dirección,22,1,Tarea finalizada correctamente.
2424,377,2150,Inspeccionar correas,54,1,Tarea finalizada correctamente.
2425,377,2139,Inspeccionar conexiones,25,1,Tarea finalizada correctamente.
2426,377,2138,Limpiar trampa de agua,31,1,Tarea finalizada correctamente.
2427,377,2140,Limpiar filtros de aire acondicionado,69,1,Tarea finalizada correctamente.
2428,377,2149,Revisar vidrios,53,1,Tarea finalizada correctamente.
2429,379,2169,Inspeccionar desgaste,51,1,Tarea finalizada correctamente.
2430,379,2162,Engrasar crucetas,44,1,Tarea finalizada correctamente.
2431,379,2168,Verificar juego,47,1,Tarea finalizada correctamente.
2432,379,2165,Cambiar cañerías,70,1,Tarea finalizada correctamente.
2433,379,2166,Verificar funcionamiento de motor,82,1,Tarea finalizada correctamente.
2434,379,2163,Verificar tablero,76,1,Tarea finalizada correctamente.
2435,379,2164,Pintar partes oxidadas,48,1,Tarea finalizada correctamente.
2436,381,2160,Revisar soportes de motor,44,1,Tarea finalizada correctamente.
2437,381,2159,Lavar equipo completo,40,1,Tarea finalizada correctamente.
2438,381,2158,Reparar pinchazo,54,1,Tarea finalizada correctamente.
2439,381,2161,Alinear dirección,55,1,Tarea finalizada correctamente.
2440,382,2188,Medir desgaste de zapatas,36,1,Tarea finalizada correctamente.
2441,382,2190,Tomar muestra de aceite,70,1,Tarea finalizada correctamente.
2442,382,2184,Cambiar bocinas,49,1,Tarea finalizada correctamente.
2443,382,2186,Drenar tanque,23,1,Tarea finalizada correctamente.
2444,382,2187,Inspeccionar desgaste,70,1,Tarea finalizada correctamente.
2445,382,2191,Revisar soportes de motor,43,1,Tarea finalizada correctamente.
2446,382,2183,Verificar termostato,54,1,Tarea finalizada correctamente.
2447,382,2185,Verificar controles,30,1,Tarea finalizada correctamente.
2448,382,2195,Inspección visual,53,1,Tarea finalizada correctamente.
2449,382,2192,Verificar líquido de frenos,40,1,Tarea finalizada correctamente.
2450,382,2182,Verificar cardanes,73,1,Tarea finalizada correctamente.
2451,382,2194,Verificar cilindros,62,1,Tarea finalizada correctamente.
2452,382,2189,Revisar tubo de escape,68,1,Tarea finalizada correctamente.
2453,383,2191,Revisar soportes de motor,71,1,Tarea finalizada correctamente.
2454,383,2189,Revisar tubo de escape,38,1,Tarea finalizada correctamente.
2455,383,2190,Tomar muestra de aceite,62,1,Tarea finalizada correctamente.
2456,383,2184,Cambiar bocinas,62,1,Tarea finalizada correctamente.
2457,383,2183,Verificar termostato,30,1,Tarea finalizada correctamente.
2458,383,2193,Verificar motor de arranque,57,1,Tarea finalizada correctamente.
2459,383,2196,Cambiar filtro de combustible,64,1,Tarea finalizada correctamente.
2460,383,2187,Inspeccionar desgaste,38,1,Tarea finalizada correctamente.
2461,383,2185,Verificar controles,51,1,Tarea finalizada correctamente.
2462,383,2186,Drenar tanque,46,1,Tarea finalizada correctamente.
2463,383,2182,Verificar cardanes,62,1,Tarea finalizada correctamente.
2464,383,2192,Verificar líquido de frenos,56,1,Tarea finalizada correctamente.
2465,383,2195,Inspección visual,30,1,Tarea finalizada correctamente.
